annual_revenue,years_in_business,avg_monthly_profit,num_employees,sector,owner_age,has_existing_loan,credit_score,label
453028.1510384072,5,126070.20923835407,10,manufacturing,39,0,736,1
208836.84823498756,9,28327.061001719645,8,retail,34,0,653,1
462817.6791972849,12,48894.40737507167,12,services,34,0,604,1
188129.8760019993,7,-3558.2730934792007,13,services,35,0,700,0
166691.99434906885,2,38512.59243293112,10,agri,40,0,477,0
114529.27707683924,9,23035.973878302102,10,manufacturing,47,1,692,0
777169.1942263824,5,28104.320541848854,11,retail,24,1,755,0
71795.08754181638,9,14427.069545317112,13,retail,53,1,703,0
753412.1678382754,6,9436.36038270934,9,tech,30,1,538,0
268300.8283310204,7,53669.27572963778,9,tech,42,0,750,1
40162.693654962946,7,71309.99260026432,11,services,39,0,611,1
235072.50865218413,7,26854.078965360226,9,retail,31,0,663,0
19929.842137916014,3,-10833.037694949597,14,retail,51,0,740,0
304220.4910009204,5,53332.59253090846,9,services,32,0,606,1
394443.61566768395,6,64083.76486595127,12,services,54,0,659,1
90007.11883472757,11,70211.91464826556,16,tech,46,0,558,1
184157.69285794836,5,19361.957972486147,10,services,32,0,636,0
1148718.3880965814,1,31822.580851268554,15,manufacturing,28,0,568,0
98150.10757574273,4,16703.810645335427,11,agri,50,1,683,0
56448.97506729234,6,27821.87388129569,16,retail,28,0,548,0
716163.235472777,7,26306.9164035405,9,manufacturing,38,1,643,0
1158442.7340683134,5,34706.49449986887,14,manufacturing,46,0,610,1
163357.39254189617,5,42456.89742579518,10,services,44,0,599,0
447513.97059138166,3,53440.434777695315,12,tech,37,0,727,1
622485.6877751832,3,24634.298252438653,16,tech,32,0,574,1
77459.90816292635,5,45807.89353478687,13,services,47,1,612,0
100177.0264733729,9,22795.24009694235,17,agri,21,0,663,0
557308.6602847562,8,-2656.5992320286205,12,services,42,0,694,1
877659.7584901503,5,66218.33611885858,10,retail,27,0,523,1
285752.3655961096,3,30115.88085082149,11,services,31,1,637,0
67520.44004467574,8,-1992.7484546756457,16,retail,43,1,702,0
1187144.1557865902,8,66815.18690424706,13,services,32,1,766,0
95705.31386581103,5,42475.46697179876,14,manufacturing,51,0,652,1
116408.66101171744,4,63584.34179915211,11,manufacturing,47,0,551,1
229197.15121455767,7,62550.93479532061,11,services,33,0,649,1
770011.2627837487,8,17169.4549059685,14,tech,37,0,616,1
382305.756283865,8,77914.47352770576,10,tech,28,0,673,1
246437.94598867992,1,-4981.186388697243,14,agri,44,0,778,0
258664.86108156433,6,38085.014784312734,21,services,55,0,567,0
169993.3620734791,5,36098.51875856814,9,services,28,0,726,1
284400.7216964272,8,26701.637580757746,7,services,41,0,713,1
12970.592029099325,11,86781.86100934853,6,services,43,0,695,1
120981.45409993801,9,59037.43679055661,13,manufacturing,27,0,668,1
207175.5819967318,10,7756.150464483429,7,retail,29,0,795,1
51481.91790615896,4,12096.544257564834,11,manufacturing,21,0,740,0
239503.50198944227,3,114626.82224316057,15,agri,45,0,609,1
132657.8822239526,5,35693.99591829591,17,retail,36,0,653,0
941731.7045755774,5,26118.534498972967,10,services,32,0,574,1
784670.9408208913,9,84693.69463301802,8,retail,60,1,747,0
102149.6762499874,7,-3313.240641626696,13,services,21,0,653,0
139967.04603691143,4,91610.31185032385,5,services,52,0,515,1
151153.69327203298,4,26064.18293414813,13,services,18,0,477,0
103604.96411633096,4,65446.82324197776,13,agri,34,1,610,0
197802.62796004664,11,35633.11310965279,7,services,23,0,591,1
76245.82440834558,5,2769.0992802928527,16,retail,31,1,618,0
52542.8688580991,5,55354.027023711875,16,services,34,1,635,0
303370.83798790013,5,78433.88836498708,17,services,32,0,740,1
305446.3975878966,4,-20452.168864177595,16,services,42,0,749,0
72815.50849974506,5,15327.76179197026,9,retail,48,0,806,0
398457.22473567916,5,87136.82603727076,13,retail,38,0,769,1
86545.21480272111,6,61928.72280117112,18,retail,43,0,694,1
209643.81236361474,9,63919.97387149555,10,services,55,1,551,0
369661.87395020225,3,77926.54615055451,13,manufacturing,33,0,706,1
157375.1044891091,8,64035.535079600464,7,retail,49,0,539,1
256463.31505621955,3,54424.07106748746,13,manufacturing,65,0,673,1
97107.15671171366,8,83484.23038792805,6,services,58,0,545,1
133724.02182826362,6,38296.775485709564,13,services,56,0,785,1
132473.85300444893,9,49502.68323512166,10,retail,47,1,676,0
77143.42676585917,7,74775.66738860388,11,retail,51,0,635,1
136383.4710255797,5,27053.90795030901,15,manufacturing,35,0,618,1
34592.13770055569,2,92746.81029916495,4,retail,39,0,647,1
99592.90965719271,4,58740.33383342468,15,retail,38,1,599,0
122409.16290951628,4,15533.20795819431,9,services,33,1,627,0
125972.66872265587,2,44192.447698895,8,services,41,0,509,0
127835.88273992897,5,8426.400307844282,10,retail,34,0,585,0
153006.5179029203,8,52576.878369484526,12,retail,40,0,568,1
262876.9991932865,6,38635.86577747842,18,manufacturing,26,1,686,0
390239.9456328503,6,24058.85214320095,11,retail,34,0,652,0
84985.40145651452,8,-3404.1024368753956,14,services,53,0,710,0
48864.14349386641,10,26246.666704459814,15,agri,41,0,620,0
57408.95541131468,6,44582.009157166154,7,manufacturing,53,0,657,1
99987.16220759961,6,38839.97178454702,13,services,33,0,507,0
114471.21605228692,4,7395.385937192813,15,retail,37,0,713,0
75357.89179975024,11,50642.421934846374,9,services,42,0,738,1
44528.43869132387,4,20433.98475202424,16,services,38,0,695,0
103143.77550063813,6,77656.70164446898,8,retail,26,0,588,1
195131.041611584,3,82073.88308222899,16,retail,45,0,688,1
295088.16817452846,9,42287.64607598536,11,retail,30,1,662,0
93206.89204233434,3,97283.77872231965,8,manufacturing,39,0,512,1
107688.94136228098,8,45771.093940624974,7,retail,18,0,736,1
64427.877003336296,14,10985.287882993438,9,services,33,1,575,0
157717.51461004379,5,85556.83082257719,18,manufacturing,38,1,690,0
69673.22424788741,5,98423.43548282838,13,services,45,0,651,1
288695.510054198,7,79838.67257824987,10,manufacturing,27,0,744,1
27286.122212714272,5,27084.54011798123,12,services,31,1,589,0
113592.22346900543,5,12939.101738801262,9,services,57,0,614,0
219939.4013960145,4,39491.11663867995,9,tech,59,1,698,0
195601.4630425471,11,124292.18694155791,7,agri,45,1,608,0
2404935.5527762063,5,14693.560387053332,9,agri,52,0,749,1
230913.86116415975,10,74622.65332590979,8,retail,36,0,596,1
59631.86770291421,9,47223.95918414418,5,agri,46,0,691,1
147936.1074197675,8,78324.56574269244,8,services,46,1,649,0
27549.885721528066,6,12200.351473910709,14,retail,30,1,603,0
150151.52812813426,4,42514.95800361268,8,services,41,0,742,1
70752.55606635517,8,23058.50974684238,10,manufacturing,37,0,576,1
406520.75950546423,6,24765.473626571442,18,manufacturing,43,0,687,1
93944.52480642732,6,72099.29119897893,17,retail,34,1,475,0
144818.1482364334,10,16428.608652534735,11,manufacturing,25,1,672,0
86201.4397195797,5,58696.07880627692,16,retail,40,0,735,1
926205.444983296,5,51673.26545330259,12,tech,48,0,639,1
118037.45093309192,8,21385.84260324039,10,manufacturing,48,0,664,1
1017192.6059482988,4,27868.3682692577,12,services,22,1,769,0
367379.90757389396,6,60017.97461091459,21,retail,41,0,724,1
263568.0129540045,10,49245.9065925378,11,services,46,1,494,0
235327.43113209447,6,51148.83461756138,12,tech,41,0,611,1
241300.2525454669,4,43021.93904827805,9,agri,48,0,629,0
23678.61077437685,11,41080.30364736256,14,manufacturing,25,0,671,1
123144.85272088682,5,49353.13646333899,20,manufacturing,28,1,645,0
378949.40199620585,9,93176.06792958287,10,tech,45,0,613,1
154987.9756632255,6,65872.48945189282,12,tech,36,0,608,1
39927.083345374114,5,46073.31481090658,16,services,51,0,549,0
154445.34356885124,10,17544.751148796393,10,manufacturing,43,1,579,0
894576.334810281,2,37429.09297535924,14,retail,31,0,708,0
566307.0580859915,7,22392.679072951152,13,services,30,0,576,1
152969.8298847057,2,26102.4113724224,7,tech,21,0,593,0
421446.98733126756,3,-6113.427189290097,10,agri,46,1,547,0
112813.69041761268,8,49661.233317020335,13,retail,38,1,676,0
29617.728983976984,7,112031.81417902988,13,services,49,0,717,1
64571.86133778571,9,55885.06995398641,18,retail,42,1,731,0
776761.6057048953,5,71822.21404982576,14,services,41,0,622,1
123748.5444288555,7,78793.95386220246,10,manufacturing,48,0,645,1
127594.94340561825,6,41399.04660422064,12,retail,39,1,652,0
120591.22551747524,7,43407.44942427158,7,services,36,0,620,1
1092671.9551371846,8,8099.997929389228,12,agri,39,1,673,0
827329.990320622,6,55907.444072211336,4,agri,48,0,729,1
1496710.4633628463,7,51676.678386199965,13,services,30,0,719,1
138822.9681013887,9,24314.466378651614,10,services,49,0,638,1
218736.8063882258,7,84456.29045069609,14,services,40,0,612,1
35716.12157540304,3,26700.945201740204,11,services,36,0,569,0
712784.511722488,4,135421.2155853502,18,retail,41,0,528,1
50625.994503631366,9,62103.38870036895,13,retail,51,0,688,1
202152.07987013357,8,49343.805873659556,7,tech,51,1,649,0
54322.700321626355,7,108168.26391907143,21,retail,43,0,650,1
90321.71378747749,7,-18491.068668856777,10,services,46,1,821,0
70455.56940700616,8,41413.34456420821,9,manufacturing,40,0,761,1
88621.05410312455,5,36993.584837738206,8,services,34,0,653,1
94928.31405581487,5,44565.897110219536,13,services,44,0,664,1
94064.049330268,3,56783.69115644814,11,services,35,0,572,0
374495.0678078947,3,43682.661153891466,10,manufacturing,29,1,695,0
53913.55486129092,4,92030.0616934747,9,tech,35,1,666,0
202914.79219264977,5,63061.20401803934,14,manufacturing,23,0,588,1
550157.0997356871,9,64519.6839391992,7,retail,27,0,667,1
97421.63940983581,7,63870.37447618321,13,manufacturing,60,0,722,1
79386.3016659389,5,11347.99599372419,16,services,51,1,794,0
129246.32708373056,8,56058.98427852019,6,services,37,1,544,0
529519.4670743453,7,57094.00027793131,20,services,45,0,569,1
197621.25631472765,5,16270.777810359392,12,services,30,0,643,0
95682.02233374807,6,76579.99924324505,14,retail,46,0,666,1
264045.48294927063,5,-11122.409600609706,11,retail,42,1,767,0
54052.32566458379,6,125591.24232128922,12,retail,32,1,735,0
321695.1093015091,4,48874.13104623071,9,agri,36,1,504,0
244900.50566061557,5,24336.448646932986,15,agri,36,0,620,0
119633.90044375644,8,68531.84726302988,18,retail,48,0,543,1
70362.39247073673,3,68784.6114146955,13,manufacturing,39,0,558,1
67058.39444833584,3,111383.42593005295,14,tech,24,0,690,1
277844.62577664974,7,103465.2864700473,13,tech,35,0,659,1
556254.1107174158,5,10105.015086307767,19,retail,32,1,766,0
86050.72724015039,4,41898.621663318874,15,retail,25,0,551,0
257400.03330944665,6,22710.36955938056,19,services,32,0,648,0
20190.611162388195,6,72264.65522834516,16,agri,18,1,612,0
90706.3159547268,3,92450.17258472135,17,agri,30,1,760,0
157777.49612700482,5,10502.43842290923,16,retail,41,0,587,0
65533.48962993471,3,48103.86396643287,8,retail,44,1,665,0
63799.052952014994,5,31044.061855559838,12,manufacturing,45,1,552,0
83468.15355437105,7,75333.19844758662,16,services,49,0,751,1
217987.44063081985,6,62284.563736507946,9,retail,51,0,778,1
134951.5334654641,1,85274.42670246903,8,manufacturing,29,1,601,0
17357.30556320024,7,37368.117512569705,12,retail,26,1,592,0
19522.04946158797,8,46500.52259332829,12,agri,40,0,668,0
88710.61393105132,4,61823.44923243828,12,services,45,0,592,1
257219.88611161927,4,41868.494913923685,14,manufacturing,31,1,730,0
10430.559159777793,8,58970.04608649046,13,agri,42,1,681,0
98742.41047380905,3,88104.45265899338,11,manufacturing,58,0,738,1
96158.40315275324,4,114007.91838622434,14,services,26,0,574,1
652350.829473047,9,35350.076619678555,13,retail,40,1,553,0
110744.1858196802,8,114425.99398339957,13,agri,50,0,675,1
238706.24743697827,10,34931.21989768768,11,agri,38,0,768,1
187448.07263465092,8,76067.79686853518,16,retail,44,0,584,1
19330.385598500827,5,35168.117957517046,11,services,49,0,682,1
350882.6852879052,8,19112.214192306248,12,agri,36,0,603,0
201873.49250350703,7,86681.7803025579,17,retail,29,0,724,1
270565.26935400453,9,48525.50637384334,9,retail,38,0,588,1
8254241.161810295,4,88519.9500024538,15,services,29,1,669,1
20249.534011687898,6,72560.42138185233,20,services,34,0,728,1
913187.6318155829,8,62333.42423941935,17,services,44,0,555,1
122094.72789697775,10,66534.67925774673,9,services,41,0,692,1
216929.7623676114,7,82659.30629896431,6,services,49,0,624,1
155513.4892921848,5,77793.44440474956,10,tech,42,0,709,1
106485.45335663152,5,37864.10709356572,16,services,32,1,675,0
92057.3537171789,4,62688.03295535608,8,services,30,0,620,1
226275.5391862799,4,95018.46161405055,13,services,46,0,643,1
35697.15609279369,6,51358.713418846004,17,retail,42,1,521,0
344751.507204173,8,35177.220011719066,18,tech,38,0,710,1
107345.2543554684,5,31358.496597567937,7,agri,43,0,782,0
52571.56488216397,7,75474.62912240619,15,agri,32,1,611,0
103775.70246396029,4,42787.245960489374,7,agri,15,1,647,0
572145.8479892919,6,60867.05118664954,10,tech,50,1,760,0
95288.54785259752,7,41358.08330389497,13,services,46,0,524,0
232920.76683412725,9,85218.36973104179,13,services,39,1,685,0
78358.02944521094,5,54506.49242760495,14,services,31,1,767,0
347292.2244538348,9,92845.07798699856,10,services,37,0,605,1
323032.3457365562,2,91746.32250044255,10,retail,22,0,612,1
1033652.1167550308,5,47355.652431067465,16,services,41,0,742,1
136548.62462056108,5,90000.3178246034,18,retail,20,0,573,1
317633.9203487791,14,39866.926547269104,14,services,41,0,710,1
179524.60263270047,1,57984.40929356599,15,services,32,0,676,0
594735.3417924081,5,26608.77672307573,14,services,38,0,729,1
79313.815641469,11,67806.65416520352,9,agri,28,0,641,1
342835.2578234492,11,59038.89047947214,14,retail,55,0,757,1
133960.82747015049,6,65425.966950925475,13,tech,43,0,623,1
152636.08272926725,5,9196.171447751394,16,agri,33,0,546,0
178394.46706694778,3,-9680.676011768452,13,services,38,1,542,0
209450.01467228634,4,16021.072660702454,17,services,56,0,573,0
144895.91801718486,4,64973.55944381708,7,retail,30,0,697,1
201735.5949667703,4,70203.59324947844,19,retail,28,0,597,1
788681.6693865109,4,83880.10376489296,11,services,28,1,648,0
436022.7437850348,7,37864.66498042659,13,services,33,0,656,1
388152.89198564406,10,56259.26053394421,7,retail,54,1,595,0
103203.75055703266,8,28969.212987590407,16,services,34,0,660,1
66886.95079916685,1,91021.90441429593,17,tech,35,0,715,1
423073.2277262342,6,28719.52262519477,8,retail,42,0,652,0
390837.35967816494,6,85355.85608026122,19,services,39,0,714,1
709751.8463572399,8,42460.634892785245,14,services,49,0,623,1
88966.87371958823,11,97257.36820307288,8,retail,48,1,668,0
129372.52917299552,6,55488.729901781684,18,retail,43,0,656,1
31587.471122029438,7,54832.62106781545,7,retail,37,0,725,1
109922.28487395316,6,27377.59655800373,9,retail,49,1,679,0
440898.7386898183,3,115010.51217453758,7,retail,32,0,605,1
102079.23666833443,3,79724.47332472116,15,services,31,0,684,1
308809.4797089222,11,65358.68628653341,18,tech,35,0,583,1
134523.86456597733,4,57186.638641890786,10,services,51,0,678,1
225045.30764400246,4,30178.00542824401,9,manufacturing,31,0,647,1
51653.26105857111,5,70198.13134880447,12,services,33,0,660,1
177231.0361932382,5,47998.92123602828,20,manufacturing,41,0,647,1
8175.229175716265,7,51725.6126889991,11,services,39,1,607,0
135009.96126384396,11,76729.11573520821,11,retail,36,1,598,0
31873.389518830274,5,58533.57972884992,11,manufacturing,44,0,725,1
543613.8920318953,5,50544.522984823394,13,agri,35,0,781,1
354125.74919886596,3,93069.44856256002,11,retail,50,0,668,1
259541.26387849025,4,25433.890413157977,13,services,42,0,652,0
744900.7203149323,4,353.6963343785704,9,services,50,1,564,0
63012.19002868158,4,26120.06850141937,10,services,32,0,526,0
934122.8110515408,6,54561.25432295824,13,services,38,1,537,0
413408.531849882,5,70836.50312010934,9,manufacturing,21,0,687,1
128469.23172027325,6,27676.581046815663,12,manufacturing,53,0,525,0
506672.51516824274,7,160624.00404494902,15,services,62,0,696,1
53836.47484825266,9,55464.8286333386,8,manufacturing,37,1,573,0
71359.50556386047,9,54553.44705220081,11,manufacturing,43,1,661,0
88557.76029081832,4,11310.964764941673,9,agri,41,0,621,0
95896.26295189607,12,6716.038965528155,17,services,27,0,575,1
56581.78299879049,5,-3492.863939160702,13,retail,52,1,553,0
552983.2922371427,4,91142.57005712595,8,manufacturing,37,0,529,1
125636.1863785036,5,86373.52852830455,16,manufacturing,19,0,574,1
231539.31570703746,5,49956.422036664306,11,retail,32,0,805,1
92009.6400400942,5,13552.650656487565,14,manufacturing,26,0,741,1
26354.562778450847,7,41674.24966580271,11,manufacturing,41,0,662,1
213215.2202767309,6,92643.14524557516,7,retail,41,0,624,1
24046.506968253114,5,34875.353493391616,9,manufacturing,51,0,608,1
151958.9889546702,7,22938.71656101466,9,services,58,0,657,1
41426.8690914556,4,38569.99315795835,10,services,59,0,610,0
1187399.2856747382,3,41214.17151177484,12,services,29,0,609,1
404886.7681467534,8,72142.60387713133,14,manufacturing,46,1,684,0
180909.7905526856,5,-16216.936155280717,9,tech,47,1,579,0
575910.000106511,14,55079.87331991627,14,retail,34,0,476,1
69820.57545010047,5,29095.57278728997,6,retail,42,0,609,0
280261.7813230543,8,33933.740501987086,10,retail,43,0,751,1
198751.47099436796,5,72633.79169990911,17,agri,35,0,536,0
211931.85882139675,3,10945.767958089606,11,retail,52,1,563,0
580911.3835012127,10,55397.90935434016,16,agri,42,0,605,1
338572.01725414203,2,64438.23363949156,8,services,38,0,538,0
217232.53808106325,3,67388.22050413795,11,services,27,0,755,1
31104.648727699947,8,71206.00351224648,10,agri,51,0,656,1
62314.76684637478,6,67157.15035394742,18,agri,40,0,525,0
143960.04379426662,7,71577.97562393754,14,manufacturing,40,1,641,0
178683.6806333855,4,23575.930074113516,17,retail,31,1,647,0
52564.50049379646,2,90970.21053431409,13,retail,48,0,633,1
1815146.3854665672,4,14463.089387028189,17,manufacturing,28,0,638,1
741473.0207860186,1,61110.33468347953,15,tech,17,0,640,1
297187.4371955615,7,29573.252803403484,6,retail,32,0,671,1
174911.7537233787,3,-1534.4119625396547,15,retail,43,0,676,0
131635.36991317995,7,32896.70446998511,12,manufacturing,43,1,545,0
62823.31490318141,4,46446.49830603651,12,services,41,0,654,1
175866.50968141016,8,91607.2650217903,15,manufacturing,38,0,662,1
210607.72104516294,3,104590.17713916629,14,services,41,0,607,1
